hand_strength,preflop_street,preflop_position,preflop_pot_size,preflop_stack_size,preflop_num_players,flop_street,flop_position,flop_pot_size,flop_stack_size,flop_num_players,turn_street,turn_position,turn_pot_size,turn_stack_size,turn_num_players,river_street,river_position,river_pot_size,river_stack_size,river_num_players,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,action_22,action_23,action_24,action_25,action_26,action_27,action_28,action_29,action_30,action_31,action_32,action_33,action_34,action_35,action_36,action_37,action_38,action_39
3,0,4,832,2942,4,1,3,130,2123,4,2,2,350,1315,3,3,5,292,1994,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,6,680,4179,8,1,6,395,3284,7,2,7,246,1016,2,3,3,230,3881,9,7,6,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,-1,-1,-1,-1,-1,-1,-1,-1
3,0,1,464,245,6,1,5,51,3519,2,2,8,556,4497,4,3,4,867,1478,2,2,0,0,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,-1,-1,-1,3,1,3,-1,-1,-1,-1,-1,-1,-1
3,0,5,835,1205,9,1,1,404,351,7,2,2,327,2852,3,3,6,202,1833,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,3,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,-1,-1,-1,-1,-1,-1
2,0,7,708,2023,3,1,0,51,4777,5,2,5,295,580,7,3,4,261,3006,9,0,1,2,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,5,160,1811,5,1,0,765,1442,5,2,0,498,262,3,3,2,980,794,2,6,6,6,-1,-1,-1,-1,-1,-1,-1,3,3,3,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,2,707,3961,5,1,5,288,3059,3,2,7,724,1715,3,3,1,354,1064,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,0,-1,-1,-1,-1,-1,-1
3,0,1,363,1427,6,1,6,478,390,5,2,6,292,1222,9,3,3,334,3893,6,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,3,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,0,-1,-1,-1,-1,-1,-1
1,0,3,620,585,9,1,6,725,428,9,2,8,670,1216,6,3,2,172,3186,4,6,6,-1,-1,-1,-1,-1,-1,-1,-1,4,4,1,3,-1,-1,-1,-1,-1,-1,1,3,1,-1,-1,-1,-1,-1,-1,-1,1,4,-1,-1,-1,-1,-1,-1,-1,-1
2,0,0,389,393,2,1,4,849,1109,6,2,5,708,4293,7,3,6,166,3665,8,2,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1
3,0,8,743,1727,6,1,0,16,2605,9,2,1,670,3986,4,3,7,852,3175,8,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,1,-1,-1,-1,-1,-1,-1
3,0,5,95,3010,5,1,4,103,4108,5,2,4,957,2400,6,3,6,279,2059,7,2,2,2,6,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,5,639,633,3,1,3,291,2992,8,2,8,389,3137,9,3,8,334,1103,2,6,6,6,2,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,4,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,0,518,3704,7,1,0,878,2224,5,2,1,768,4046,8,3,1,179,1124,5,7,2,7,-1,-1,-1,-1,-1,-1,-1,4,3,3,3,-1,-1,-1,-1,-1,-1,1,1,4,-1,-1,-1,-1,-1,-1,-1,4,1,1,-1,-1,-1,-1,-1,-1,-1
2,0,0,454,1894,4,1,8,943,3303,7,2,4,79,2257,8,3,0,280,4197,4,2,0,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,0,601,153,2,1,4,642,1529,3,2,8,304,1521,2,3,4,240,3161,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,0,2,0,-1,-1,-1,-1,-1,-1,-1
3,0,2,862,1685,4,1,2,427,2256,7,2,3,330,683,3,3,6,714,2418,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,3,3,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,106,666,8,1,3,274,4022,3,2,1,830,1742,2,3,6,225,1631,4,2,2,0,1,-1,-1,-1,-1,-1,-1,1,2,0,1,-1,-1,-1,-1,-1,-1,0,0,2,2,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1
3,0,6,501,2046,3,1,4,821,3823,5,2,7,192,1037,3,3,5,701,616,4,2,2,6,-1,-1,-1,-1,-1,-1,-1,3,1,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,0,34,3956,9,1,8,491,3560,5,2,8,350,2407,8,3,2,297,2382,2,0,1,0,1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,2,421,2621,9,1,8,526,3704,2,2,7,966,4081,6,3,6,216,3269,9,9,7,-1,-1,-1,-1,-1,-1,-1,-1,4,5,4,9,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,9,-1,-1,-1,-1,-1,-1,-1,-1
2,0,6,162,1216,8,1,4,463,3871,7,2,7,938,637,3,3,8,870,800,7,1,2,2,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,-1,-1,-1,-1,-1,-1,-1,0,0,2,-1,-1,-1,-1,-1,-1,-1
2,0,6,815,3558,9,1,4,225,780,6,2,3,496,2550,5,3,3,483,3873,3,2,0,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,-1,-1,-1,-1,-1,-1,2,2,0,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2,0,8,156,656,4,1,8,883,888,3,2,2,424,1204,8,3,0,635,3635,7,0,1,0,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,0,-1,-1,-1,-1,-1,-1,0,1,2,2,-1,-1,-1,-1,-1,-1
0,0,7,955,4540,5,1,2,728,2577,9,2,6,972,2582,5,3,6,499,903,2,9,7,9,8,-1,-1,-1,-1,-1,-1,9,4,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,9,4,-1,-1,-1,-1,-1,-1
0,0,2,510,2794,8,1,2,605,3615,6,2,2,551,1585,5,3,6,580,3578,8,9,9,-1,-1,-1,-1,-1,-1,-1,-1,4,4,5,-1,-1,-1,-1,-1,-1,-1,5,5,9,9,-1,-1,-1,-1,-1,-1,9,4,4,4,-1,-1,-1,-1,-1,-1
2,0,8,781,1172,3,1,8,50,2069,3,2,1,831,1987,5,3,1,913,1318,8,2,2,0,2,-1,-1,-1,-1,-1,-1,2,0,2,2,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,-1
2,0,5,172,1175,6,1,0,154,2368,9,2,5,289,902,4,3,3,216,3701,9,2,1,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,-1,-1,-1,-1,-1,-1,2,1,1,2,-1,-1,-1,-1,-1,-1
2,0,4,764,456,8,1,0,985,4572,2,2,3,69,1872,2,3,3,883,3865,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,1,-1,-1,-1,-1,-1,-1
1,0,0,238,4509,6,1,7,221,626,9,2,1,364,612,4,3,7,599,2764,4,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,4,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,5,438,681,4,1,1,878,1698,7,2,8,343,1695,3,3,8,136,3028,8,6,7,7,7,-1,-1,-1,-1,-1,-1,1,3,1,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,7,319,4055,7,1,7,271,2302,6,2,7,248,1920,8,3,2,764,4915,7,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,-1,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,-1
2,0,7,828,2095,7,1,5,693,961,4,2,7,321,3993,5,3,3,321,4332,7,2,0,0,0,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,6,895,1845,2,1,0,385,1947,7,2,8,781,1040,9,3,0,682,3982,3,2,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,2,-1,-1,-1,-1,-1,-1,0,1,1,2,-1,-1,-1,-1,-1,-1,1,2,0,-1,-1,-1,-1,-1,-1,-1
2,0,3,688,3772,5,1,0,786,3502,6,2,4,120,368,5,3,5,785,2230,8,2,0,0,2,-1,-1,-1,-1,-1,-1,1,1,1,2,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,-1
2,0,0,637,4604,4,1,1,432,107,7,2,5,816,3833,7,3,5,448,1426,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,1,-1,-1,-1,-1,-1,-1
2,0,1,265,4201,5,1,7,719,826,9,2,4,850,4075,5,3,1,673,2562,2,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,2,1,-1,-1,-1,-1,-1,-1,0,2,0,1,-1,-1,-1,-1,-1,-1,1,2,2,0,-1,-1,-1,-1,-1,-1
2,0,7,531,3705,3,1,7,441,627,4,2,1,122,3971,6,3,4,950,4064,4,1,1,0,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,-1,-1,-1,-1,-1,-1,-1
3,0,0,823,3508,8,1,2,287,4057,6,2,0,958,3355,8,3,5,967,161,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,3,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,-1,-1,-1
1,0,3,557,2982,4,1,1,101,4196,6,2,4,992,2012,8,3,0,219,4624,7,2,6,-1,-1,-1,-1,-1,-1,-1,-1,3,4,1,-1,-1,-1,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,6,319,4961,7,1,2,591,352,7,2,1,186,1002,4,3,4,920,3868,3,2,1,2,2,-1,-1,-1,-1,-1,-1,2,0,2,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,0,918,3407,2,1,7,766,4947,2,2,0,116,2196,7,3,1,174,3895,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,8,557,3413,5,1,6,799,1658,8,2,5,16,4311,9,3,7,501,4841,6,0,0,2,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,7,567,3506,5,1,2,215,4652,6,2,0,547,1082,6,3,6,391,1402,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,3,-1,-1,-1,-1,-1,-1,3,3,3,3,-1,-1,-1,-1,-1,-1,3,1,3,0,-1,-1,-1,-1,-1,-1
1,0,4,919,1460,3,1,5,880,3920,3,2,0,909,4660,8,3,4,620,486,8,2,6,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,-1,-1,-1,-1,-1,-1,-1,3,1,1,3,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,-1,-1,-1
2,0,1,967,1838,5,1,7,533,182,8,2,5,548,1899,6,3,7,72,1743,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,-1,-1,-1,-1,-1,-1,1,1,2,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2,0,7,564,122,4,1,6,746,1636,9,2,2,979,3797,9,3,3,383,1593,4,1,1,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,-1,-1,-1,-1,-1,-1
2,0,7,742,1281,7,1,6,242,3234,4,2,3,946,249,7,3,8,186,2577,8,2,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1,2,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,1,580,4391,2,1,2,171,1881,8,2,7,694,4512,5,3,6,794,1348,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,3,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,7,539,2221,6,1,8,791,2212,4,2,2,538,2427,3,3,8,602,3939,8,0,1,2,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,1,-1,-1,-1,-1,-1,-1
2,0,6,77,1035,2,1,5,492,1372,9,2,4,625,140,8,3,3,786,999,9,2,2,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,-1,-1,-1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1
3,0,8,323,1056,5,1,7,634,4881,6,2,3,927,2038,3,3,6,816,2246,3,0,6,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,4,189,692,6,1,3,800,2325,6,2,5,401,3007,2,3,0,832,439,5,2,2,-1,-1,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,-1,-1,-1,1,3,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,2,623,3900,2,1,0,183,1777,6,2,8,223,4238,2,3,1,946,350,9,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,0,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1
2,0,0,428,1201,5,1,4,396,2925,8,2,6,658,3100,3,3,4,793,4863,6,1,2,0,0,-1,-1,-1,-1,-1,-1,1,2,1,1,-1,-1,-1,-1,-1,-1,2,0,1,1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1
2,0,7,240,876,6,1,2,269,415,7,2,7,334,4641,9,3,4,659,4465,5,1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,-1,-1,-1,-1,-1,-1,2,0,2,2,-1,-1,-1,-1,-1,-1,0,2,0,2,-1,-1,-1,-1,-1,-1
1,0,7,713,4840,5,1,4,119,3046,3,2,1,695,3680,9,3,4,792,3820,7,7,6,6,7,-1,-1,-1,-1,-1,-1,1,1,3,-1,-1,-1,-1,-1,-1,-1,1,4,-1,-1,-1,-1,-1,-1,-1,-1,3,4,3,-1,-1,-1,-1,-1,-1,-1
3,0,2,903,860,8,1,0,12,2380,4,2,8,356,936,3,3,3,107,4471,4,2,0,2,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,852,622,7,1,5,921,4471,5,2,2,261,3520,8,3,8,814,1606,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,-1,-1,-1,-1,-1,-1,1,2,1,-1,-1,-1,-1,-1,-1,-1
1,0,2,187,1863,8,1,4,25,2939,4,2,6,716,3330,7,3,1,825,4457,2,7,2,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,1,-1,-1,-1,-1,-1,-1,4,4,1,-1,-1,-1,-1,-1,-1,-1
3,0,7,546,2835,7,1,5,621,560,4,2,8,495,226,8,3,5,87,741,3,0,6,0,-1,-1,-1,-1,-1,-1,-1,3,1,1,3,-1,-1,-1,-1,-1,-1,1,0,3,3,-1,-1,-1,-1,-1,-1,1,0,1,3,-1,-1,-1,-1,-1,-1
2,0,0,414,4400,6,1,8,877,2358,9,2,1,752,4063,7,3,3,387,1345,5,0,2,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,1,924,1415,2,1,1,844,106,6,2,5,804,1495,2,3,7,312,540,5,2,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,3,330,3162,6,1,6,690,327,9,2,4,506,1297,3,3,5,523,822,3,2,6,0,0,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,3,0,0,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,0,183,4133,9,1,1,977,3726,7,2,7,716,3393,6,3,7,459,520,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,1,503,399,4,1,4,128,3332,6,2,7,10,3813,6,3,5,350,4901,9,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,1,-1,-1,-1,-1,-1,-1,2,0,1,2,-1,-1,-1,-1,-1,-1,1,1,0,1,-1,-1,-1,-1,-1,-1
3,0,8,718,3998,9,1,1,65,2846,9,2,4,351,1902,7,3,4,926,242,3,0,0,2,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,1,3,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,3,873,4254,3,1,6,402,2442,5,2,0,760,3796,2,3,3,502,4470,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1
2,0,1,852,913,4,1,7,274,602,3,2,4,98,3837,7,3,7,73,4196,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1,2,2,0,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,0,442,185,4,1,0,114,4715,5,2,3,563,1523,7,3,7,421,2040,9,1,1,0,2,-1,-1,-1,-1,-1,-1,1,0,0,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,5,276,3000,7,1,5,456,215,7,2,3,332,3288,3,3,7,805,4057,2,7,7,6,-1,-1,-1,-1,-1,-1,-1,1,1,3,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1
1,0,2,587,1713,9,1,0,697,2289,8,2,3,375,332,8,3,4,612,856,7,2,2,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,3,1,3,-1,-1,-1,-1,-1,-1,-1,4,4,3,1,-1,-1,-1,-1,-1,-1
2,0,1,77,2317,6,1,8,700,4410,5,2,0,595,2293,3,3,1,934,3817,8,1,2,1,-1,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1
2,0,2,566,4351,5,1,6,731,675,2,2,2,799,2110,5,3,5,372,2621,7,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,0,-1,-1,-1,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,8,974,3388,6,1,3,239,4404,6,2,6,657,4283,7,3,1,202,492,7,0,0,1,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,-1,-1,-1,-1,-1,-1
1,0,5,173,4645,4,1,4,373,2144,8,2,2,534,4348,3,3,6,203,683,6,7,2,7,-1,-1,-1,-1,-1,-1,-1,1,1,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,5,87,4371,8,1,5,218,3116,4,2,8,469,2214,2,3,0,387,1334,3,0,6,6,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,-1,0,3,0,0,-1,-1,-1,-1,-1,-1
2,0,2,672,1433,5,1,4,473,4024,3,2,3,389,398,2,3,5,993,3119,4,2,0,2,2,-1,-1,-1,-1,-1,-1,1,1,0,2,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,2,887,892,7,1,2,547,4644,5,2,4,291,4231,2,3,1,621,2522,8,1,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,6,15,4402,4,1,4,189,2708,4,2,0,807,2240,2,3,4,577,1639,8,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1
2,0,7,81,641,8,1,7,557,1461,4,2,1,390,1648,7,3,3,712,1200,9,1,1,2,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1,-1,-1,2,2,1,2,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,8,792,1773,2,1,2,672,4811,6,2,7,865,2917,7,3,2,488,1140,6,9,9,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,9,-1,-1,-1,-1,-1,-1,-1,5,5,5,4,-1,-1,-1,-1,-1,-1
2,0,3,979,3543,8,1,7,114,1190,6,2,2,70,2065,3,3,5,763,1979,6,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,-1,-1,-1,-1,-1,-1,1,0,1,2,-1,-1,-1,-1,-1,-1,1,0,0,1,-1,-1,-1,-1,-1,-1
2,0,8,13,3703,9,1,3,293,664,5,2,3,81,2335,6,3,4,180,2302,5,1,1,0,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1,-1,-1
3,0,7,676,2860,2,1,7,537,188,6,2,6,104,1764,3,3,0,878,1041,2,6,6,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,3,-1,-1,-1,-1,-1,-1
2,0,1,845,3851,4,1,1,432,4405,6,2,1,984,1748,7,3,8,705,933,6,1,0,1,0,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,0,770,4449,7,1,8,435,2673,4,2,2,364,3862,3,3,7,306,2353,9,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,1,4,4,-1,-1,-1,-1,-1,-1,-1
0,0,1,847,4498,7,1,8,191,779,5,2,7,284,2181,4,3,6,113,3090,7,9,7,9,-1,-1,-1,-1,-1,-1,-1,9,4,5,4,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,9,4,9,4,-1,-1,-1,-1,-1,-1
