hand_strength,preflop_street,preflop_position,preflop_pot_size,preflop_stack_size,preflop_num_players,flop_street,flop_position,flop_pot_size,flop_stack_size,flop_num_players,turn_street,turn_position,turn_pot_size,turn_stack_size,turn_num_players,river_street,river_position,river_pot_size,river_stack_size,river_num_players,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,action_22,action_23,action_24,action_25,action_26,action_27,action_28,action_29,action_30,action_31,action_32,action_33,action_34,action_35,action_36,action_37,action_38,action_39
3,0,1,789,2179,2,1,3,225,4185,2,2,2,667,875,8,3,1,180,4405,3,2,6,-1,-1,-1,-1,-1,-1,-1,-1,1,0,3,1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,1,3,0,0,-1,-1,-1,-1,-1,-1
2,0,5,848,4093,6,1,2,706,689,4,2,0,483,2244,9,3,2,111,369,6,2,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2,0,6,715,1150,4,1,7,991,607,3,2,4,645,4762,8,3,4,652,2803,7,0,2,1,-1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,-1,-1,-1,-1
3,0,5,24,2121,5,1,6,81,4486,3,2,5,392,1951,3,3,8,688,1462,3,6,0,-1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,6,291,3597,9,1,6,817,3988,4,2,5,792,4716,4,3,8,226,1427,9,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,3,-1,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1
3,0,2,357,1168,9,1,0,596,1398,4,2,1,328,3428,8,3,2,213,1082,7,6,6,2,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,5,952,3893,9,1,1,482,453,2,2,2,948,257,9,3,8,720,2593,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,8,725,4703,9,1,8,867,2071,9,2,7,652,3903,3,3,7,406,3514,8,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,4,-1,-1,-1,-1,-1,-1,-1,9,4,9,5,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,8,346,3879,8,1,8,744,3527,3,2,6,32,1026,9,3,7,202,3096,4,6,7,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,3,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,0,551,3024,6,1,4,492,4382,3,2,7,134,3637,3,3,4,404,4681,2,0,0,6,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,1,552,1938,8,1,2,399,2217,6,2,7,615,651,5,3,6,926,2430,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,3,3,-1,-1,-1,-1,-1,-1,1,4,4,1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1
2,0,0,408,1325,2,1,8,237,1439,7,2,5,880,4548,8,3,8,434,310,7,0,1,2,-1,-1,-1,-1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,-1,-1,-1,-1,-1,-1,-1
2,0,3,521,4983,8,1,8,984,4183,9,2,4,684,1461,5,3,5,470,162,9,0,0,2,1,-1,-1,-1,-1,-1,-1,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,-1,-1,-1,-1,-1,-1,0,0,2,1,-1,-1,-1,-1,-1,-1
0,0,3,528,4650,9,1,6,692,2344,8,2,5,902,3994,3,3,4,675,4443,5,8,8,-1,-1,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,9,9,9,-1,-1,-1,-1,-1,-1
2,0,5,462,2323,5,1,6,285,4875,4,2,8,882,1276,5,3,2,555,669,9,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,-1,-1,-1,-1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1
1,0,8,518,4981,3,1,6,830,4157,2,2,5,764,2477,8,3,4,66,2715,9,6,2,7,-1,-1,-1,-1,-1,-1,-1,3,1,4,-1,-1,-1,-1,-1,-1,-1,1,4,4,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,7,970,918,9,1,5,603,3882,9,2,6,717,4998,6,3,6,741,296,3,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,2,2,-1,-1,-1,-1,-1,-1,-1,2,1,2,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
0,0,5,125,3345,2,1,6,667,3027,8,2,6,180,3971,3,3,4,118,3634,4,9,7,7,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,9,5,-1,-1,-1,-1,-1,-1,-1,-1
2,0,1,790,3546,9,1,1,889,3024,4,2,3,203,4499,2,3,7,479,223,8,1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3,0,8,363,1488,4,1,8,906,3420,6,2,7,38,2711,4,3,2,754,1618,4,6,0,2,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,0,3,1,-1,-1,-1,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,-1,-1,-1
2,0,1,883,1806,8,1,1,680,4639,2,2,5,852,4809,9,3,1,882,3057,2,0,0,1,-1,-1,-1,-1,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,8,782,811,8,1,5,719,4752,8,2,4,767,4213,8,3,6,83,4766,5,6,0,-1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,3,1,3,-1,-1,-1,-1,-1,-1
3,0,7,61,2106,3,1,8,853,2408,6,2,6,997,940,7,3,5,648,1222,6,0,2,6,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,1,3,3,-1,-1,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1
1,0,3,781,4609,9,1,0,48,3450,2,2,2,629,4470,9,3,6,912,2140,3,2,6,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1
2,0,8,320,4575,7,1,5,316,2514,3,2,5,740,3584,3,3,3,730,3418,3,1,1,0,1,-1,-1,-1,-1,-1,-1,1,2,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,376,4193,3,1,3,748,1284,4,2,1,923,2178,9,3,7,593,1670,8,2,2,0,1,-1,-1,-1,-1,-1,-1,0,1,1,2,-1,-1,-1,-1,-1,-1,1,1,1,0,-1,-1,-1,-1,-1,-1,1,2,1,2,-1,-1,-1,-1,-1,-1
3,0,7,205,3309,9,1,5,914,4102,3,2,5,280,876,3,3,7,582,2285,6,6,0,0,-1,-1,-1,-1,-1,-1,-1,1,3,3,-1,-1,-1,-1,-1,-1,-1,3,3,3,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,5,896,2133,7,1,7,646,1077,5,2,8,444,1106,2,3,1,436,139,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,6,669,4090,7,1,6,702,3574,4,2,3,469,4923,4,3,5,300,998,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1
2,0,0,957,583,6,1,1,703,2948,4,2,3,399,3335,7,3,4,777,1085,6,2,2,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,4,93,944,4,1,3,751,4122,9,2,5,26,1415,8,3,4,720,3530,2,6,2,-1,-1,-1,-1,-1,-1,-1,-1,0,1,3,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,2,11,3075,9,1,3,478,3006,5,2,1,339,1335,7,3,0,541,2872,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,4,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1
3,0,3,819,3647,9,1,6,845,803,6,2,6,56,3600,3,3,6,855,1678,7,6,0,2,2,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,2,999,1666,8,1,2,987,1891,3,2,5,837,3801,6,3,7,694,742,4,0,2,1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,2,1000,1684,2,1,7,428,1149,8,2,8,461,3082,3,3,3,883,4739,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,-1,-1,-1,-1,-1,-1
1,0,0,680,2136,9,1,3,476,638,2,2,3,581,4098,4,3,6,345,2831,8,6,6,2,-1,-1,-1,-1,-1,-1,-1,4,4,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,3,-1,-1,-1,-1,-1,-1,-1
2,0,4,957,207,6,1,2,943,1030,8,2,5,763,529,4,3,3,182,1985,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,8,135,1152,7,1,4,33,740,9,2,3,518,2158,2,3,3,547,1195,2,7,7,7,-1,-1,-1,-1,-1,-1,-1,9,9,-1,-1,-1,-1,-1,-1,-1,-1,4,5,4,5,-1,-1,-1,-1,-1,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1
2,0,0,673,539,3,1,6,721,4056,4,2,8,683,4456,4,3,7,558,3214,3,2,2,0,1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,5,94,2204,6,1,7,431,2823,3,2,0,475,2695,3,3,0,442,396,5,1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1
0,0,5,418,4359,2,1,5,886,1372,8,2,0,725,1413,4,3,5,405,3454,2,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,5,4,4,5,-1,-1,-1,-1,-1,-1,5,4,4,-1,-1,-1,-1,-1,-1,-1
2,0,5,561,4359,2,1,3,779,1124,9,2,2,926,2680,2,3,7,847,399,2,0,0,1,2,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,2,-1,-1,-1,-1,-1,-1,2,2,2,0,-1,-1,-1,-1,-1,-1
2,0,1,190,1923,3,1,4,288,4646,9,2,8,982,978,2,3,6,662,4750,5,2,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,0,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,-1,-1,-1,-1,-1,-1
2,0,8,259,2931,3,1,3,120,3165,2,2,1,47,1687,5,3,0,605,2089,3,1,2,2,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,0,584,201,7,1,7,408,3086,3,2,0,794,207,8,3,2,239,1326,3,2,1,2,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1
1,0,6,266,4245,6,1,2,22,4662,4,2,7,251,3198,5,3,2,689,390,9,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,4,-1,-1,-1,-1,-1,-1
3,0,3,145,4335,9,1,8,314,4908,3,2,8,102,1588,5,3,1,46,3136,9,6,2,6,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1
1,0,8,951,1300,5,1,0,757,4199,3,2,5,33,2241,8,3,1,306,463,5,2,7,7,-1,-1,-1,-1,-1,-1,-1,3,1,4,1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,-1,-1,-1,-1,-1,-1,-1
2,0,3,858,4840,8,1,7,905,1061,2,2,0,522,4926,5,3,2,798,2885,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,0,2,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,7,861,2487,3,1,1,497,2570,8,2,2,353,4765,7,3,1,52,4657,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1,-1,-1,-1
1,0,5,860,4039,2,1,8,720,4455,8,2,8,482,2029,2,3,5,887,2210,7,2,2,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1
2,0,4,797,734,6,1,0,339,260,7,2,8,820,2432,3,3,6,600,1020,6,0,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,1,0,-1,-1,-1,-1,-1,-1
2,0,8,473,1408,9,1,2,232,406,4,2,2,960,1618,3,3,1,151,658,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1,-1,-1,-1,2,2,2,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
1,0,3,295,3538,2,1,4,33,2940,5,2,1,524,3135,9,3,7,925,821,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,4,4,-1,-1,-1,-1,-1,-1
3,0,3,742,1417,4,1,2,730,4625,6,2,2,115,1611,8,3,5,821,2426,6,6,0,-1,-1,-1,-1,-1,-1,-1,-1,1,3,0,-1,-1,-1,-1,-1,-1,-1,3,3,3,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,8,595,2037,7,1,0,142,2628,5,2,4,356,1374,9,3,0,392,4210,3,0,2,2,1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,2,1,0,0,-1,-1,-1,-1,-1,-1
3,0,3,249,4150,4,1,0,703,656,4,2,6,251,2188,6,3,3,287,1044,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,5,767,1000,2,1,5,852,3640,2,2,0,167,2244,3,3,0,880,3416,4,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,-1
3,0,4,915,2564,5,1,4,654,4742,6,2,6,204,2910,7,3,4,248,2374,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1
2,0,5,660,299,6,1,7,80,3187,8,2,6,96,2353,3,3,8,884,1909,9,2,1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,5,427,4063,9,1,3,282,2363,5,2,3,53,2677,3,3,8,785,4038,6,0,2,0,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1
0,0,7,915,4105,2,1,5,744,3125,9,2,5,195,847,5,3,6,308,191,8,7,9,7,-1,-1,-1,-1,-1,-1,-1,5,9,-1,-1,-1,-1,-1,-1,-1,-1,4,4,9,5,-1,-1,-1,-1,-1,-1,9,9,4,-1,-1,-1,-1,-1,-1,-1
2,0,1,739,1305,3,1,6,867,1269,2,2,4,877,4078,8,3,1,236,1113,5,2,2,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,3,759,2363,2,1,8,680,4269,7,2,3,616,4347,5,3,0,65,2033,3,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,-1
2,0,1,168,4289,4,1,5,198,133,9,2,1,68,291,8,3,1,15,2637,7,1,1,0,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,-1,-1,-1,-1,-1,-1
2,0,0,581,701,3,1,4,609,4109,9,2,4,543,1629,3,3,2,140,729,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,0,-1,-1,-1,-1,-1,-1,-1,0,0,2,-1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,614,3755,9,1,4,919,1214,6,2,8,274,2401,7,3,8,194,2958,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1
3,0,7,822,3677,2,1,4,590,3868,5,2,2,260,1820,5,3,4,181,4988,7,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,1,382,3655,2,1,1,443,2322,8,2,1,226,3709,3,3,0,224,3300,9,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
1,0,2,197,3796,8,1,1,572,405,9,2,1,479,996,3,3,7,566,934,8,6,6,-1,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1
2,0,6,376,512,5,1,4,888,1757,6,2,8,684,1605,3,3,7,985,4899,6,2,0,2,-1,-1,-1,-1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,1,2,0,-1,-1,-1,-1,-1,-1,-1
1,0,1,373,4319,9,1,8,926,1942,9,2,5,779,3220,2,3,3,998,486,2,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,-1,-1,-1,-1,-1,-1,-1
3,0,3,297,4752,9,1,5,56,2988,9,2,7,628,4895,9,3,3,296,2189,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1,3,1,-1,-1,-1,-1,-1,-1,-1
2,0,3,160,2828,8,1,6,250,2367,2,2,5,99,149,8,3,2,692,4659,2,1,1,1,2,-1,-1,-1,-1,-1,-1,1,2,1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,5,571,2837,3,1,7,950,3869,3,2,4,43,795,8,3,7,38,256,7,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,849,4439,8,1,5,867,1456,8,2,2,778,2835,7,3,5,88,1997,6,1,1,0,-1,-1,-1,-1,-1,-1,-1,2,2,0,2,-1,-1,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1
2,0,3,64,1753,4,1,3,136,527,2,2,7,35,3259,5,3,1,196,2222,8,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,2,55,3512,2,1,7,18,4311,9,2,7,657,4306,4,3,7,261,587,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,1,3,3,-1,-1,-1,-1,-1,-1,-1
2,0,5,846,2131,8,1,3,297,4489,8,2,3,291,4285,4,3,2,690,1875,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,-1,-1,-1,-1,-1,-1,0,2,2,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,8,373,825,8,1,4,494,2205,8,2,8,976,2815,6,3,6,954,4540,7,1,1,0,2,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1
2,0,0,172,1325,8,1,7,903,1176,8,2,0,226,1126,5,3,8,496,4804,9,0,0,2,0,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1
3,0,8,134,2234,4,1,0,249,4156,3,2,6,278,3806,3,3,1,278,2786,9,2,0,0,6,-1,-1,-1,-1,-1,-1,1,3,0,0,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1
2,0,8,441,397,8,1,5,968,3016,4,2,2,957,483,5,3,4,651,965,5,0,1,1,0,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,-1,-1,-1,-1,-1,-1,0,2,1,-1,-1,-1,-1,-1,-1,-1
2,0,6,949,1381,3,1,6,823,495,9,2,5,824,1507,9,3,2,582,649,9,2,1,1,-1,-1,-1,-1,-1,-1,-1,2,0,0,2,-1,-1,-1,-1,-1,-1,1,2,1,0,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,0,842,1849,4,1,5,79,944,3,2,4,279,3736,9,3,5,467,3077,4,2,6,2,6,-1,-1,-1,-1,-1,-1,4,3,4,-1,-1,-1,-1,-1,-1,-1,3,4,3,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,5,516,1076,9,1,0,780,2679,2,2,4,505,2440,6,3,3,35,4063,6,2,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,3,-1,-1,-1,-1,-1,-1,-1
2,0,0,653,142,5,1,4,323,4678,2,2,1,419,630,5,3,2,975,3270,9,2,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1
1,0,7,722,1286,2,1,0,710,4617,5,2,5,410,3872,2,3,7,769,2952,3,7,6,6,7,-1,-1,-1,-1,-1,-1,1,4,-1,-1,-1,-1,-1,-1,-1,-1,1,3,4,1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1
